开始时间,结束时间,开盘,最高,最低,收盘,成交量,60均线上/下方(1/0),K线数量,涨/跌趋势(+/-),此波幅度,macd波数,异动小于-1.5倍,异动大于1.5倍
2018-08-17 18:37:00,2018-08-17 18:39:00,26978.0,26978.0,26971.0,26971.0,90.0,1,2,-,7.0,1,0,0
2018-08-17 18:39:00,2018-08-17 18:41:00,26971.0,26980.0,26971.0,26980.0,69.0,0,2,+,9.0,1,0,0
2018-08-17 18:41:00,2018-08-17 18:43:00,26980.0,26980.0,26966.0,26966.0,97.0,1,2,-,14.0,1,0,1
2018-08-17 18:43:00,2018-08-17 18:45:00,26966.0,26977.0,26966.0,26977.0,106.0,0,2,+,11.0,3,0,0
2018-08-17 18:45:00,2018-08-17 18:49:00,26977.0,26981.0,26969.0,26969.0,85.0,1,4,-,12.0,2,0,0
2018-08-17 18:49:00,2018-08-17 18:53:00,26969.0,26977.0,26963.0,26977.0,200.0,0,4,+,14.0,1,1,0
2018-08-17 18:53:00,2018-08-17 19:19:00,26977.0,27013.0,26972.0,26972.0,1339.0,1,26,-,41.0,3,2,2
2018-08-17 19:19:00,2018-08-17 19:23:00,26972.0,26983.0,26966.0,26983.0,291.0,0,4,+,17.0,1,1,0
2018-08-17 19:23:00,2018-08-17 19:34:00,26983.0,26999.0,26983.0,26984.0,477.0,1,11,+,16.0,3,1,1
2018-08-17 19:34:00,2018-08-17 19:38:00,26984.0,26991.0,26978.0,26991.0,226.0,0,4,+,13.0,1,0,0
2018-08-17 19:38:00,2018-08-17 19:40:00,26991.0,26991.0,26980.0,26980.0,60.0,1,2,-,11.0,3,0,0
2018-08-17 19:40:00,2018-08-17 20:45:00,26980.0,26980.0,26878.0,26928.0,5260.0,0,65,-,102.0,8,2,3
2018-08-17 20:45:00,2018-08-17 21:01:00,26928.0,26948.0,26918.0,26918.0,933.0,1,16,-,30.0,2,0,0
2018-08-17 21:01:00,2018-08-17 21:02:00,26918.0,26921.0,26918.0,26921.0,55.0,0,1,+,3.0,1,0,0
2018-08-17 21:02:00,2018-08-17 21:03:00,26921.0,26921.0,26913.0,26913.0,71.0,1,1,-,8.0,1,0,0
2018-08-17 21:03:00,2018-08-17 21:05:00,26913.0,26924.0,26913.0,26924.0,108.0,0,2,+,11.0,1,0,0
2018-08-17 21:05:00,2018-08-17 21:32:00,26924.0,26954.0,26921.0,26923.0,1669.0,1,27,+,33.0,7,3,2
2018-08-17 21:32:00,2018-08-17 21:34:00,26923.0,26929.0,26919.0,26929.0,323.0,0,2,+,10.0,1,0,0
2018-08-17 21:34:00,2018-08-17 21:35:00,26929.0,26929.0,26925.0,26925.0,80.0,1,1,-,4.0,1,0,0
2018-08-17 21:35:00,2018-08-17 21:36:00,26925.0,26959.0,26925.0,26959.0,209.0,0,1,+,34.0,2,1,0
2018-08-17 21:36:00,2018-08-17 21:46:00,26959.0,26993.0,26937.0,26937.0,1566.0,1,10,-,56.0,2,1,0
2018-08-17 21:46:00,2018-08-17 21:47:00,26937.0,26953.0,26937.0,26953.0,126.0,0,1,+,16.0,1,1,0
2018-08-17 21:47:00,2018-08-17 21:49:00,26953.0,26953.0,26939.0,26939.0,155.0,1,2,-,14.0,1,0,0
2018-08-17 21:49:00,2018-08-17 21:52:00,26939.0,26941.0,26930.0,26941.0,340.0,0,3,+,11.0,1,0,0
2018-08-17 21:52:00,2018-08-17 21:53:00,26941.0,26941.0,26928.0,26928.0,75.0,1,1,-,13.0,1,0,0
2018-08-17 21:53:00,2018-08-17 21:54:00,26928.0,26940.0,26928.0,26940.0,67.0,0,1,+,12.0,1,0,0
2018-08-17 21:54:00,2018-08-17 22:05:00,26940.0,26973.0,26940.0,26940.0,981.0,1,11,+,33.0,3,1,0
2018-08-17 22:05:00,2018-08-17 22:11:00,26940.0,26950.0,26933.0,26950.0,557.0,0,6,+,17.0,1,0,0
2018-08-17 22:11:00,2018-08-17 22:12:00,26950.0,26950.0,26932.0,26932.0,98.0,1,1,-,18.0,1,0,0
2018-08-17 22:12:00,2018-08-17 22:36:00,26932.0,26942.0,26902.0,26942.0,2688.0,0,24,+,40.0,2,0,0
2018-08-17 22:36:00,2018-08-17 22:44:00,26942.0,26943.0,26931.0,26931.0,538.0,1,8,+,12.0,1,0,0
2018-08-17 22:44:00,2018-08-17 22:46:00,26931.0,26938.0,26930.0,26938.0,136.0,0,2,+,8.0,1,0,0
2018-08-17 22:46:00,2018-08-18 00:00:00,26938.0,27136.0,26938.0,27123.0,8538.0,0,74,+,198.0,5,11,1
2018-08-18 00:00:00,2018-08-18 00:31:00,27123.0,27134.0,27085.0,27085.0,1983.0,1,31,-,49.0,2,2,2
2018-08-18 00:31:00,2018-08-20 09:15:00,27085.0,27190.0,27031.0,27190.0,2645.0,0,29,+,159.0,4,0,0
2018-08-20 09:15:00,2018-08-20 10:42:00,27190.0,27489.0,27156.0,27358.0,76344.0,1,87,+,333.0,8,10,9
2018-08-20 10:42:00,2018-08-20 10:44:00,27358.0,27385.0,27358.0,27385.0,1101.0,0,2,+,27.0,1,0,0
2018-08-20 10:44:00,2018-08-20 10:45:00,27385.0,27385.0,27375.0,27375.0,641.0,1,1,-,10.0,1,0,0
2018-08-20 10:45:00,2018-08-20 10:46:00,27375.0,27391.0,27375.0,27391.0,295.0,0,1,+,16.0,1,0,0
2018-08-20 10:46:00,2018-08-20 10:48:00,27391.0,27391.0,27370.0,27370.0,583.0,1,2,-,21.0,1,0,0
2018-08-20 10:48:00,2018-08-20 11:31:00,27370.0,27371.0,27258.0,27355.0,19687.0,0,43,-,113.0,6,1,2
2018-08-20 11:31:00,2018-08-20 13:05:00,27355.0,27411.0,27334.0,27334.0,8077.0,1,35,+,77.0,4,1,2
2018-08-20 13:05:00,2018-08-20 13:25:00,27334.0,27367.0,27324.0,27367.0,7302.0,0,20,+,43.0,2,1,0
2018-08-20 13:25:00,2018-08-20 13:26:00,27367.0,27367.0,27353.0,27353.0,291.0,1,1,-,14.0,1,0,0
2018-08-20 13:26:00,2018-08-20 13:27:00,27353.0,27374.0,27353.0,27374.0,606.0,0,1,+,21.0,1,1,0
2018-08-20 13:27:00,2018-08-20 13:31:00,27374.0,27384.0,27364.0,27364.0,1393.0,1,4,-,20.0,1,0,0
2018-08-20 13:31:00,2018-08-20 13:32:00,27364.0,27368.0,27364.0,27368.0,302.0,0,1,+,4.0,1,0,0
2018-08-20 13:32:00,2018-08-20 13:33:00,27368.0,27368.0,27357.0,27357.0,216.0,1,1,-,11.0,1,0,0
2018-08-20 13:33:00,2018-08-20 13:34:00,27357.0,27375.0,27357.0,27375.0,160.0,0,1,+,18.0,1,1,0
2018-08-20 13:34:00,2018-08-20 13:36:00,27375.0,27375.0,27362.0,27362.0,605.0,1,2,-,13.0,1,0,0
2018-08-20 13:36:00,2018-08-20 13:51:00,27362.0,27362.0,27308.0,27361.0,5891.0,0,15,-,54.0,3,1,1
2018-08-20 13:51:00,2018-08-20 15:27:00,27361.0,27526.0,27360.0,27491.0,39902.0,1,96,+,166.0,16,10,6
2018-08-20 15:27:00,2018-08-20 15:30:00,27491.0,27504.0,27489.0,27504.0,790.0,0,3,+,15.0,1,0,0
2018-08-20 15:30:00,2018-08-20 15:34:00,27504.0,27510.0,27491.0,27491.0,909.0,1,4,-,19.0,1,0,0
2018-08-20 15:34:00,2018-08-20 15:35:00,27491.0,27501.0,27491.0,27501.0,367.0,0,1,+,10.0,1,0,0
2018-08-20 15:35:00,2018-08-20 16:04:00,27501.0,27543.0,27501.0,27505.0,9061.0,1,29,-,42.0,3,0,1
2018-08-20 16:04:00,2018-08-20 16:10:00,27505.0,27516.0,27495.0,27516.0,1744.0,0,6,+,21.0,1,0,0
2018-08-20 16:10:00,2018-08-20 16:12:00,27516.0,27518.0,27505.0,27505.0,350.0,1,2,-,13.0,3,0,1
2018-08-20 16:12:00,2018-08-20 16:29:00,27505.0,27519.0,27493.0,27519.0,2943.0,0,17,+,26.0,4,2,1
2018-08-20 16:29:00,2018-08-20 17:15:00,27519.0,27519.0,27494.0,27494.0,185.0,1,1,-,25.0,1,0,1
2018-08-20 17:15:00,2018-08-20 17:25:00,27494.0,27512.0,27481.0,27512.0,727.0,0,10,+,31.0,3,1,1
2018-08-20 17:25:00,2018-08-20 17:26:00,27512.0,27512.0,27504.0,27504.0,71.0,1,1,-,8.0,1,0,0
2018-08-20 17:26:00,2018-08-20 17:28:00,27504.0,27512.0,27500.0,27512.0,136.0,0,2,+,12.0,1,0,0
2018-08-20 17:28:00,2018-08-20 18:00:00,27512.0,27540.0,27504.0,27504.0,1761.0,1,32,-,36.0,4,1,1
2018-08-20 18:00:00,2018-08-20 18:04:00,27504.0,27513.0,27503.0,27513.0,128.0,0,4,+,10.0,1,0,0
2018-08-20 18:04:00,2018-08-20 18:05:00,27513.0,27513.0,27504.0,27504.0,90.0,1,1,-,9.0,1,0,0
2018-08-20 18:05:00,2018-08-20 18:45:00,27504.0,27510.0,27469.0,27505.0,1760.0,0,40,-,41.0,4,2,2
2018-08-20 18:45:00,2018-08-20 18:48:00,27505.0,27507.0,27492.0,27492.0,118.0,1,3,-,15.0,1,0,1
2018-08-20 18:48:00,2018-08-20 18:52:00,27492.0,27500.0,27489.0,27500.0,98.0,0,4,+,11.0,3,0,0
2018-08-20 18:52:00,2018-08-20 18:53:00,27500.0,27500.0,27489.0,27489.0,38.0,1,1,-,11.0,2,0,1
2018-08-20 18:53:00,2018-08-20 19:03:00,27489.0,27493.0,27476.0,27493.0,641.0,0,10,+,17.0,2,1,0
2018-08-20 19:03:00,2018-08-20 19:08:00,27493.0,27498.0,27488.0,27488.0,150.0,1,5,+,10.0,1,0,0
2018-08-20 19:08:00,2018-08-20 19:09:00,27488.0,27491.0,27488.0,27491.0,6.0,0,1,+,3.0,1,0,0
2018-08-20 19:09:00,2018-08-20 19:14:00,27491.0,27499.0,27484.0,27484.0,145.0,1,5,+,15.0,2,0,1
2018-08-20 19:14:00,2018-08-20 20:00:00,27484.0,27485.0,27441.0,27470.0,2282.0,0,46,-,44.0,2,3,4
2018-08-20 20:00:00,2018-08-20 20:01:00,27470.0,27470.0,27466.0,27466.0,26.0,1,1,-,4.0,1,0,0
2018-08-20 20:01:00,2018-08-20 20:03:00,27466.0,27474.0,27463.0,27474.0,85.0,0,2,+,11.0,1,1,0
2018-08-20 20:03:00,2018-08-20 20:04:00,27474.0,27474.0,27466.0,27466.0,31.0,1,1,-,8.0,1,0,0
2018-08-20 20:04:00,2018-08-20 20:07:00,27466.0,27468.0,27459.0,27468.0,98.0,0,3,+,9.0,3,0,0
2018-08-20 20:07:00,2018-08-20 20:12:00,27468.0,27476.0,27464.0,27464.0,423.0,1,5,-,12.0,2,0,0
2018-08-20 20:12:00,2018-08-20 20:15:00,27464.0,27467.0,27461.0,27467.0,121.0,0,3,+,6.0,1,0,0
2018-08-20 20:15:00,2018-08-20 20:18:00,27467.0,27467.0,27461.0,27461.0,36.0,1,3,-,6.0,1,0,0
2018-08-20 20:18:00,2018-08-20 20:19:00,27461.0,27466.0,27461.0,27466.0,9.0,0,1,+,5.0,1,0,0
2018-08-20 20:19:00,2018-08-20 20:21:00,27466.0,27466.0,27462.0,27462.0,31.0,1,2,-,4.0,1,0,0
2018-08-20 20:21:00,2018-08-20 20:22:00,27462.0,27465.0,27462.0,27465.0,19.0,0,1,+,3.0,1,0,0
2018-08-20 20:22:00,2018-08-20 20:25:00,27465.0,27469.0,27461.0,27461.0,45.0,1,3,+,8.0,3,0,1
2018-08-20 20:25:00,2018-08-20 20:26:00,27461.0,27463.0,27461.0,27463.0,32.0,0,1,+,2.0,1,0,0
2018-08-20 20:26:00,2018-08-20 20:30:00,27463.0,27468.0,27461.0,27461.0,45.0,1,4,+,7.0,3,0,0
2018-08-20 20:30:00,2018-08-20 20:35:00,27461.0,27465.0,27456.0,27465.0,119.0,0,5,+,9.0,1,0,0
2018-08-20 20:35:00,2018-08-20 20:39:00,27465.0,27468.0,27463.0,27463.0,83.0,1,4,-,5.0,2,0,0
2018-08-20 20:39:00,2018-08-20 20:48:00,27463.0,27464.0,27450.0,27464.0,357.0,0,9,+,14.0,3,1,1
2018-08-20 20:48:00,2018-08-20 20:50:00,27464.0,27464.0,27454.0,27454.0,43.0,1,2,-,10.0,1,0,1
2018-08-20 20:50:00,2018-08-20 21:14:00,27454.0,27459.0,27437.0,27459.0,951.0,0,24,+,22.0,3,4,0
2018-08-20 21:14:00,2018-08-20 21:17:00,27459.0,27459.0,27454.0,27454.0,79.0,1,3,-,5.0,1,0,0
2018-08-20 21:17:00,2018-08-20 21:20:00,27454.0,27455.0,27452.0,27455.0,61.0,0,3,+,3.0,1,0,0
2018-08-20 21:20:00,2018-08-20 21:23:00,27455.0,27465.0,27453.0,27453.0,94.0,1,3,-,12.0,1,1,0
2018-08-20 21:23:00,2018-08-20 21:24:00,27453.0,27457.0,27453.0,27457.0,34.0,0,1,+,4.0,1,0,0
2018-08-20 21:24:00,2018-08-20 21:25:00,27457.0,27457.0,27452.0,27452.0,17.0,1,1,-,5.0,2,0,0
2018-08-20 21:25:00,2018-08-20 21:26:00,27452.0,27455.0,27452.0,27455.0,8.0,0,1,+,3.0,1,0,0
2018-08-20 21:26:00,2018-08-20 21:57:00,27455.0,27522.0,27455.0,27468.0,4035.0,1,31,-,67.0,3,5,2
2018-08-20 21:57:00,2018-08-20 22:02:00,27468.0,27480.0,27444.0,27480.0,928.0,0,5,+,36.0,1,1,1
2018-08-20 22:02:00,2018-08-20 22:11:00,27480.0,27504.0,27475.0,27475.0,987.0,1,9,+,29.0,2,1,0
2018-08-20 22:11:00,2018-08-20 22:23:00,27475.0,27481.0,27453.0,27481.0,1192.0,0,12,+,28.0,3,0,0
2018-08-20 22:23:00,2018-08-20 22:24:00,27481.0,27481.0,27477.0,27477.0,46.0,1,1,-,4.0,1,0,0
2018-08-20 22:24:00,2018-08-20 22:27:00,27477.0,27482.0,27475.0,27482.0,237.0,0,3,+,7.0,1,0,0
2018-08-20 22:27:00,2018-08-20 22:30:00,27482.0,27489.0,27474.0,27474.0,246.0,1,3,+,15.0,1,0,0
2018-08-20 22:30:00,2018-08-20 22:33:00,27474.0,27487.0,27474.0,27487.0,210.0,0,3,+,13.0,1,0,0
2018-08-20 22:33:00,2018-08-20 22:41:00,27487.0,27492.0,27472.0,27472.0,540.0,1,8,-,20.0,2,0,0
2018-08-20 22:41:00,2018-08-20 22:49:00,27472.0,27483.0,27467.0,27483.0,595.0,0,8,+,16.0,1,0,0
2018-08-20 22:49:00,2018-08-20 22:50:00,27483.0,27483.0,27471.0,27471.0,42.0,1,1,-,12.0,1,0,1
2018-08-20 22:50:00,2018-08-20 22:51:00,27471.0,27478.0,27471.0,27478.0,43.0,0,1,+,7.0,2,0,0
2018-08-20 22:51:00,2018-08-20 22:52:00,27478.0,27478.0,27475.0,27475.0,39.0,1,1,-,3.0,1,0,0
2018-08-20 22:52:00,2018-08-20 23:03:00,27475.0,27483.0,27456.0,27483.0,603.0,0,11,+,27.0,3,2,0
2018-08-20 23:03:00,2018-08-20 23:23:00,27483.0,27500.0,27468.0,27468.0,1215.0,1,20,+,32.0,4,0,3
2018-08-20 23:23:00,2018-08-20 23:32:00,27468.0,27482.0,27461.0,27482.0,586.0,0,9,+,21.0,2,1,0
2018-08-20 23:32:00,2018-08-20 23:34:00,27482.0,27482.0,27467.0,27467.0,94.0,1,2,-,15.0,2,0,0
2018-08-20 23:34:00,2018-08-20 23:39:00,27467.0,27474.0,27465.0,27474.0,218.0,0,5,+,9.0,2,0,0
2018-08-20 23:39:00,2018-08-20 23:43:00,27474.0,27478.0,27473.0,27473.0,105.0,1,4,+,5.0,1,0,0
2018-08-20 23:43:00,2018-08-20 23:53:00,27473.0,27502.0,27458.0,27502.0,637.0,0,10,+,44.0,3,1,0
2018-08-20 23:53:00,2018-08-20 23:57:00,27502.0,27502.0,27472.0,27472.0,305.0,1,4,-,30.0,1,0,1
2018-08-20 23:57:00,2018-08-21 00:00:00,27472.0,27472.0,27447.0,27447.0,364.0,1,3,-,25.0,2,0,0
2018-08-21 00:00:00,2018-08-21 00:15:00,27447.0,27471.0,27447.0,27471.0,487.0,0,15,+,24.0,2,0,0
2018-08-21 00:15:00,2018-08-21 00:17:00,27471.0,27473.0,27465.0,27465.0,35.0,1,2,-,8.0,1,0,0
2018-08-21 00:17:00,2018-08-21 00:19:00,27465.0,27471.0,27463.0,27471.0,41.0,0,2,+,8.0,1,0,0
2018-08-21 00:19:00,2018-08-21 00:33:00,27471.0,27478.0,27468.0,27468.0,253.0,1,14,-,10.0,2,0,0
2018-08-21 00:33:00,2018-08-21 00:37:00,27468.0,27470.0,27458.0,27470.0,88.0,0,4,+,12.0,1,0,0
2018-08-21 00:37:00,2018-08-21 00:40:00,27470.0,27471.0,27468.0,27468.0,46.0,1,3,-,3.0,1,0,0
2018-08-21 00:40:00,2018-08-21 00:58:00,27468.0,27468.0,27452.0,27468.0,566.0,0,18,-,16.0,2,2,0
2018-08-21 00:58:00,2018-08-21 00:59:00,27468.0,27468.0,27462.0,27462.0,37.0,1,1,-,6.0,1,0,1
2018-08-21 00:59:00,2018-08-21 09:15:00,27462.0,27511.0,27462.0,27511.0,977.0,0,1,+,49.0,1,1,0
2018-08-21 09:15:00,2018-08-21 09:56:00,27511.0,27661.0,27508.0,27527.0,38808.0,1,41,-,153.0,4,5,4
2018-08-21 09:56:00,2018-08-21 10:21:00,27527.0,27560.0,27458.0,27560.0,19147.0,0,25,+,102.0,2,0,1
2018-08-21 10:21:00,2018-08-21 10:22:00,27560.0,27560.0,27542.0,27542.0,781.0,1,1,-,18.0,1,0,0
2018-08-21 10:22:00,2018-08-21 10:27:00,27542.0,27554.0,27530.0,27554.0,2493.0,0,5,+,24.0,1,0,0
2018-08-21 10:27:00,2018-08-21 10:28:00,27554.0,27554.0,27539.0,27539.0,620.0,1,1,-,15.0,1,0,0
2018-08-21 10:28:00,2018-08-21 10:29:00,27539.0,27565.0,27539.0,27565.0,903.0,0,1,+,26.0,1,0,0
2018-08-21 10:29:00,2018-08-21 11:58:00,27565.0,27692.0,27546.0,27661.0,38564.0,1,89,+,146.0,10,2,1
2018-08-21 11:58:00,2018-08-21 13:00:00,27661.0,27667.0,27658.0,27667.0,656.0,0,2,+,9.0,1,0,0
2018-08-21 13:00:00,2018-08-21 13:06:00,27667.0,27685.0,27658.0,27658.0,1700.0,1,6,-,27.0,1,1,2
2018-08-21 13:06:00,2018-08-21 13:24:00,27658.0,27658.0,27610.0,27658.0,6638.0,0,18,-,48.0,2,4,5
2018-08-21 13:24:00,2018-08-21 13:36:00,27658.0,27694.0,27654.0,27654.0,4501.0,1,12,-,40.0,2,2,0
2018-08-21 13:36:00,2018-08-21 13:47:00,27654.0,27662.0,27639.0,27662.0,3997.0,0,11,+,23.0,2,0,0
2018-08-21 13:47:00,2018-08-21 13:49:00,27662.0,27662.0,27648.0,27648.0,412.0,1,2,-,14.0,1,0,1
2018-08-21 13:49:00,2018-08-21 13:57:00,27648.0,27652.0,27639.0,27652.0,2275.0,0,8,+,13.0,3,0,0
2018-08-21 13:57:00,2018-08-21 13:58:00,27652.0,27652.0,27650.0,27650.0,140.0,1,1,-,2.0,1,0,0
2018-08-21 13:58:00,2018-08-21 14:00:00,27650.0,27652.0,27649.0,27652.0,451.0,0,2,+,3.0,1,0,0
2018-08-21 14:00:00,2018-08-21 14:06:00,27652.0,27670.0,27650.0,27650.0,2244.0,1,6,-,20.0,1,1,0
2018-08-21 14:06:00,2018-08-21 14:07:00,27650.0,27670.0,27650.0,27670.0,256.0,0,1,+,20.0,1,1,0
2018-08-21 14:07:00,2018-08-21 14:46:00,27670.0,27685.0,27646.0,27646.0,7874.0,1,39,+,39.0,10,1,2
2018-08-21 14:46:00,2018-08-21 15:16:00,27646.0,27650.0,27600.0,27650.0,9930.0,0,30,+,50.0,2,4,4
2018-08-21 15:16:00,2018-08-21 15:17:00,27650.0,27650.0,27645.0,27645.0,232.0,1,1,-,5.0,1,0,0
2018-08-21 15:17:00,2018-08-21 15:19:00,27645.0,27656.0,27645.0,27656.0,521.0,0,2,+,11.0,1,0,0
2018-08-21 15:19:00,2018-08-21 15:34:00,27656.0,27668.0,27642.0,27642.0,2917.0,1,15,-,26.0,2,0,1
2018-08-21 15:34:00,2018-08-21 15:35:00,27642.0,27647.0,27642.0,27647.0,338.0,0,1,+,5.0,1,0,0
2018-08-21 15:35:00,2018-08-21 16:10:00,27647.0,27674.0,27645.0,27654.0,6783.0,1,35,+,29.0,5,3,1
2018-08-21 16:10:00,2018-08-21 17:20:00,27654.0,27654.0,27622.0,27653.0,4011.0,0,25,-,32.0,2,1,2
2018-08-21 17:20:00,2018-08-21 17:42:00,27653.0,27666.0,27652.0,27652.0,792.0,1,22,-,14.0,2,1,0
2018-08-21 17:42:00,2018-08-21 17:43:00,27652.0,27661.0,27652.0,27661.0,54.0,0,1,+,9.0,1,1,0
2018-08-21 17:43:00,2018-08-21 18:10:00,27661.0,27666.0,27647.0,27647.0,732.0,1,27,+,19.0,5,1,1
2018-08-21 18:10:00,2018-08-21 18:19:00,27647.0,27657.0,27647.0,27657.0,255.0,0,9,+,10.0,2,0,0
2018-08-21 18:19:00,2018-08-21 18:20:00,27657.0,27657.0,27653.0,27653.0,10.0,1,1,-,4.0,1,0,0
2018-08-21 18:20:00,2018-08-21 18:22:00,27653.0,27658.0,27653.0,27658.0,24.0,0,2,+,5.0,1,0,0
2018-08-21 18:22:00,2018-08-21 18:34:00,27658.0,27665.0,27657.0,27657.0,224.0,1,12,-,8.0,2,0,1
2018-08-21 18:34:00,2018-08-21 18:35:00,27657.0,27661.0,27657.0,27661.0,13.0,0,1,+,4.0,1,0,0
2018-08-21 18:35:00,2018-08-21 18:39:00,27661.0,27663.0,27653.0,27653.0,43.0,1,4,-,10.0,1,0,0
2018-08-21 18:39:00,2018-08-21 18:41:00,27653.0,27659.0,27653.0,27659.0,24.0,0,2,+,6.0,1,0,0
2018-08-21 18:41:00,2018-08-21 18:48:00,27659.0,27664.0,27654.0,27654.0,85.0,1,7,-,10.0,3,0,0
2018-08-21 18:48:00,2018-08-21 18:49:00,27654.0,27658.0,27654.0,27658.0,21.0,0,1,+,4.0,1,0,0
2018-08-21 18:49:00,2018-08-21 18:50:00,27658.0,27658.0,27656.0,27656.0,5.0,1,1,-,2.0,1,0,0
2018-08-21 18:50:00,2018-08-21 18:56:00,27656.0,27658.0,27651.0,27658.0,53.0,0,6,+,7.0,1,0,1
2018-08-21 18:56:00,2018-08-21 18:58:00,27658.0,27659.0,27656.0,27656.0,21.0,1,2,-,3.0,2,0,0
2018-08-21 18:58:00,2018-08-21 19:23:00,27656.0,27656.0,27633.0,27655.0,664.0,0,25,-,23.0,3,0,4
2018-08-21 19:23:00,2018-08-21 19:24:00,27655.0,27655.0,27652.0,27652.0,39.0,1,1,-,3.0,1,0,0
2018-08-21 19:24:00,2018-08-21 19:36:00,27652.0,27652.0,27644.0,27652.0,131.0,0,12,-,8.0,3,0,2
2018-08-21 19:36:00,2018-08-21 19:38:00,27652.0,27652.0,27648.0,27648.0,11.0,1,2,-,4.0,1,0,0
2018-08-21 19:38:00,2018-08-21 19:41:00,27648.0,27650.0,27646.0,27650.0,28.0,0,3,+,4.0,3,0,0
2018-08-21 19:41:00,2018-08-21 19:46:00,27650.0,27655.0,27648.0,27648.0,51.0,1,5,-,7.0,1,0,0
2018-08-21 19:46:00,2018-08-21 19:49:00,27648.0,27649.0,27646.0,27649.0,41.0,0,3,+,3.0,2,0,0
2018-08-21 19:49:00,2018-08-21 19:53:00,27649.0,27653.0,27645.0,27645.0,62.0,1,4,-,8.0,1,0,0
2018-08-21 19:53:00,2018-08-21 19:54:00,27645.0,27648.0,27645.0,27648.0,17.0,0,1,+,3.0,1,0,0
2018-08-21 19:54:00,2018-08-21 20:20:00,27648.0,27657.0,27642.0,27642.0,685.0,1,26,+,15.0,3,1,1
2018-08-21 20:20:00,2018-08-21 20:23:00,27642.0,27652.0,27642.0,27652.0,70.0,0,3,+,10.0,1,1,0
2018-08-21 20:23:00,2018-08-21 20:24:00,27652.0,27652.0,27646.0,27646.0,22.0,1,1,-,6.0,1,0,1
2018-08-21 20:24:00,2018-08-21 20:25:00,27646.0,27650.0,27646.0,27650.0,17.0,0,1,+,4.0,1,0,0
2018-08-21 20:25:00,2018-08-21 20:27:00,27650.0,27652.0,27649.0,27649.0,32.0,1,2,-,3.0,1,0,0
2018-08-21 20:27:00,2018-08-21 20:28:00,27649.0,27651.0,27649.0,27651.0,12.0,0,1,+,2.0,1,0,0
2018-08-21 20:28:00,2018-08-21 20:44:00,27651.0,27658.0,27651.0,27651.0,280.0,1,16,-,7.0,3,0,0
2018-08-21 20:44:00,2018-08-21 20:45:00,27651.0,27657.0,27651.0,27657.0,33.0,0,1,+,6.0,1,1,0
2018-08-21 20:45:00,2018-08-21 22:40:00,27657.0,27739.0,27656.0,27722.0,7752.0,1,115,+,83.0,11,11,6
2018-08-21 22:40:00,2018-08-21 22:41:00,27722.0,27728.0,27722.0,27728.0,36.0,0,1,+,6.0,1,0,0
2018-08-21 22:41:00,2018-08-21 22:42:00,27728.0,27728.0,27725.0,27725.0,34.0,1,1,-,3.0,1,0,0
2018-08-21 22:42:00,2018-08-21 22:43:00,27725.0,27732.0,27725.0,27732.0,31.0,0,1,+,7.0,1,0,0
2018-08-21 22:43:00,2018-08-21 22:45:00,27732.0,27734.0,27721.0,27721.0,75.0,1,2,-,13.0,3,0,1
2018-08-21 22:45:00,2018-08-21 23:00:00,27721.0,27724.0,27706.0,27724.0,784.0,0,15,+,18.0,2,1,0
2018-08-21 23:00:00,2018-08-21 23:01:00,27724.0,27724.0,27718.0,27718.0,35.0,1,1,-,6.0,1,0,0
2018-08-21 23:01:00,2018-08-21 23:37:00,27718.0,27718.0,27683.0,27709.0,2536.0,0,36,-,35.0,3,2,2
2018-08-21 23:37:00,2018-08-21 23:51:00,27709.0,27723.0,27707.0,27707.0,633.0,1,14,-,16.0,2,1,1
2018-08-21 23:51:00,2018-08-21 23:52:00,27707.0,27709.0,27707.0,27709.0,26.0,0,1,+,2.0,1,0,0
2018-08-21 23:52:00,2018-08-22 00:00:00,27709.0,27728.0,27709.0,27727.0,343.0,0,8,-,19.0,2,1,1
2018-08-22 00:00:00,2018-08-22 09:15:00,27727.0,27792.0,27684.0,27684.0,3310.0,1,60,+,108.0,6,3,5
2018-08-22 09:15:00,2018-08-22 10:07:00,27684.0,27748.0,27527.0,27663.0,47107.0,0,52,-,221.0,4,5,5
2018-08-22 10:07:00,2018-08-22 10:09:00,27663.0,27663.0,27637.0,27637.0,1697.0,1,2,-,26.0,1,0,0
2018-08-22 10:09:00,2018-08-22 10:12:00,27637.0,27648.0,27636.0,27648.0,1658.0,0,3,+,12.0,1,0,0
2018-08-22 10:12:00,2018-08-22 10:14:00,27648.0,27648.0,27627.0,27627.0,1055.0,1,2,-,21.0,1,0,0
2018-08-22 10:14:00,2018-08-22 10:17:00,27627.0,27646.0,27622.0,27646.0,2048.0,0,3,+,24.0,1,0,0
2018-08-22 10:17:00,2018-08-22 10:54:00,27646.0,27775.0,27642.0,27668.0,28266.0,1,37,-,133.0,4,2,0
2018-08-22 10:54:00,2018-08-22 10:58:00,27668.0,27681.0,27645.0,27681.0,3236.0,0,4,+,36.0,1,0,1
2018-08-22 10:58:00,2018-08-22 10:59:00,27681.0,27681.0,27677.0,27677.0,290.0,1,1,-,4.0,1,0,0
2018-08-22 10:59:00,2018-08-22 11:00:00,27677.0,27686.0,27677.0,27686.0,674.0,0,1,+,9.0,1,0,0
2018-08-22 11:00:00,2018-08-22 11:01:00,27686.0,27686.0,27684.0,27684.0,365.0,1,1,-,2.0,1,0,0
